Date,Adj Close
1993-10-19,27.02421760559082
1993-10-20,27.060474395751953
1993-10-21,27.02421760559082
1993-10-22,26.897350311279297
1993-10-25,26.969852447509766
1993-10-26,26.951730728149414
1993-10-27,26.969852447509766
1993-10-28,27.169219970703125
1993-10-29,27.169219970703125
1993-11-01,27.24171257019043
1993-11-02,27.223602294921875
1993-11-03,26.87922477722168
1993-11-04,26.58922004699707
1993-11-05,26.716079711914062
1993-11-08,26.75234031677246
1993-11-09,26.770475387573242
1993-11-10,26.969852447509766
1993-11-11,26.897350311279297
1993-11-12,27.02421760559082
1993-11-15,27.00611114501953
1993-11-16,27.132970809936523
1993-11-17,26.987964630126953
1993-11-18,26.91547393798828
1993-11-19,26.86109733581543
1993-11-22,26.697980880737305
1993-11-23,26.84296226501465
1993-11-24,26.951730728149414
1993-11-26,26.969852447509766
1993-11-29,26.86109733581543
1993-11-30,26.87922477722168
1993-12-01,26.91547393798828
1993-12-02,26.987964630126953
1993-12-03,27.096715927124023
1993-12-06,27.18734359741211
1993-12-07,27.169219970703125
1993-12-08,27.169219970703125
1993-12-09,27.078594207763672
1993-12-10,27.02421760559082
1993-12-13,27.18734359741211
1993-12-14,26.987964630126953
1993-12-15,26.951730728149414
1993-12-16,27.042341232299805
1993-12-17,27.190975189208984
1993-12-20,27.227460861206055
1993-12-21,27.1362247467041
1993-12-22,27.3187198638916
1993-12-23,27.30045509338379
1993-12-27,27.446460723876953
1993-12-28,27.501203536987305
1993-12-29,27.464696884155273
1993-12-30,27.355201721191406
1993-12-31,27.20921516418457
1994-01-03,27.1362247467041
1994-01-04,27.245718002319336
1994-01-05,27.30045509338379
1994-01-06,27.30045509338379
1994-01-07,27.464696884155273
1994-01-10,27.793170928955078
1994-01-11,27.738439559936523
1994-01-12,27.64719581604004
1994-01-13,27.574182510375977
1994-01-14,27.683679580688477
1994-01-17,27.683679580688477
1994-01-18,27.72019386291504
1994-01-19,27.64719581604004
1994-01-20,27.72019386291504
1994-01-21,27.665449142456055
1994-01-24,27.555959701538086
1994-01-25,27.555959701538086
1994-01-26,27.628950119018555
1994-01-27,27.88442039489746
1994-01-28,27.95741081237793
1994-01-31,28.158159255981445
1994-02-01,28.012170791625977
1994-02-02,28.194658279418945
1994-02-03,28.06690216064453
1994-02-04,27.42820167541504
1994-02-07,27.555959701538086
1994-02-08,27.574182510375977
1994-02-09,27.683679580688477
1994-02-10,27.446460723876953
1994-02-11,27.53769302368164
1994-02-14,27.574182510375977
1994-02-15,27.72019386291504
1994-02-16,27.70194435119629
1994-02-17,27.53769302368164
1994-02-18,27.37345314025879
1994-02-22,27.64719581604004
1994-02-23,27.574182510375977
1994-02-24,27.20921516418457
1994-02-25,27.33696746826172
1994-02-28,27.33696746826172
1994-03-01,27.227460861206055
1994-03-02,27.263954162597656
1994-03-03,27.190975189208984
1994-03-04,27.263954162597656
1994-03-07,27.40995979309082
1994-03-08,27.30045509338379
1994-03-09,27.42820167541504
1994-03-10,27.20921516418457
1994-03-11,27.355201721191406
1994-03-14,27.391700744628906
1994-03-15,27.37345314025879
1994-03-16,27.59245491027832
1994-03-17,27.59245491027832
1994-03-18,27.5864200592041
1994-03-21,27.51300811767578
1994-03-22,27.5864200592041
1994-03-23,27.56806755065918
1994-03-24,27.237699508666992
1994-03-25,26.98073387145996
1994-03-28,27.0174560546875
1994-03-29,26.48516845703125
1994-03-30,26.118083953857422
1994-03-31,26.19150161743164
1994-04-04,25.787696838378906
1994-04-05,26.31998062133789
1994-04-06,26.31998062133789
1994-04-07,26.448461532592773
1994-04-08,26.246562957763672
1994-04-11,26.356693267822266
1994-04-12,26.31998062133789
1994-04-13,26.182321548461914
1994-04-14,26.19150161743164
1994-04-15,26.19150161743164
1994-04-18,26.017141342163086
1994-04-19,26.05384063720703
1994-04-20,26.026309967041016
1994-04-21,26.37504005432129
1994-04-22,26.34751319885254
1994-04-25,26.62282371520996
1994-04-26,26.595291137695312
1994-04-28,26.402587890625
1994-04-29,26.48516845703125
1994-05-02,26.65033531188965
1994-05-03,26.62282371520996
1994-05-04,26.576946258544922
1994-05-05,26.540220260620117
1994-05-06,26.283275604248047
1994-05-09,26.05384063720703
1994-05-10,26.25575065612793
1994-05-11,26.017141342163086
1994-05-12,26.145620346069336
1994-05-13,26.145620346069336
1994-05-16,26.1547908782959
1994-05-17,26.540220260620117
1994-05-18,26.732952117919922
1994-05-19,26.861438751220703
1994-05-20,26.760486602783203
1994-05-23,26.714597702026367
1994-05-24,26.824735641479492
1994-05-25,26.898143768310547
1994-05-26,26.916486740112305
1994-05-27,26.944019317626953
1994-05-31,26.90730857849121
1994-06-01,27.026626586914062
1994-06-02,26.999074935913086
1994-06-03,27.155099868774414
1994-06-06,27.14592742919922
1994-06-07,27.109203338623047
1994-06-08,26.888959884643555
1994-06-09,27.035802841186523
1994-06-10,27.08167839050293
1994-06-13,27.11838150024414
1994-06-14,27.3294677734375
1994-06-15,27.219350814819336
1994-06-16,27.27439308166504
1994-06-17,27.122156143188477
1994-06-20,26.891216278076172
1994-06-21,26.6602725982666
1994-06-22,26.76189422607422
1994-06-23,26.604862213134766
1994-06-24,26.050579071044922
1994-06-27,26.503238677978516
1994-06-28,26.373905181884766
1994-06-29,26.457040786743164
1994-06-30,26.290761947631836
1994-07-01,26.346179962158203
1994-07-05,26.4847412109375
1994-07-06,26.447816848754883
1994-07-07,26.55866050720215
1994-07-08,26.54941177368164
1994-07-11,26.457040786743164
1994-07-12,26.493988037109375
1994-07-13,26.540176391601562
1994-07-14,26.82653045654297
1994-07-15,26.83579444885254
1994-07-18,26.881973266601562
1994-07-19,26.82653045654297
1994-07-20,26.70646858215332
1994-07-21,26.76189422607422
1994-07-22,26.808094024658203
1994-07-25,26.845027923583984
1994-07-26,26.817312240600586
1994-07-27,26.817312240600586
1994-07-28,26.872722625732422
1994-07-29,27.140626907348633
1994-08-01,27.269962310791016
1994-08-02,27.306903839111328
1994-08-03,27.316162109375
1994-08-04,27.15911293029785
1994-08-05,27.066730499267578
1994-08-08,27.13140869140625
1994-08-09,27.17757797241211
1994-08-10,27.279203414916992
1994-08-11,27.17757797241211
1994-08-12,27.390058517456055
1994-08-15,27.38081169128418
1994-08-16,27.574810028076172
1994-08-17,27.556325912475586
1994-08-18,27.46397590637207
1994-08-19,27.445470809936523
1994-08-22,27.417776107788086
1994-08-23,27.574810028076172
1994-08-24,27.87042808532715
1994-08-25,27.796527862548828
1994-08-26,28.193754196166992
1994-08-29,28.175268173217773
1994-08-30,28.249168395996094
1994-08-31,28.175268173217773
1994-09-01,28.08289337158203
1994-09-02,27.96280860900879
1994-09-06,27.972042083740234
1994-09-07,27.9443302154541
1994-09-08,28.08289337158203
1994-09-09,27.787290573120117
1994-09-12,27.704130172729492
1994-09-13,27.787290573120117
1994-09-14,27.815000534057617
1994-09-15,28.166025161743164
1994-09-16,27.9655818939209
1994-09-19,27.99346923828125
1994-09-20,27.463693618774414
1994-09-21,27.463693618774414
1994-09-22,27.398651123046875
1994-09-23,27.305694580078125
1994-09-26,27.44511604309082
1994-09-27,27.42652702331543
1994-09-28,27.640296936035156
1994-09-29,27.500879287719727
1994-09-30,27.463693618774414
1994-10-03,27.398651123046875
1994-10-04,26.98969268798828
1994-10-05,26.999011993408203
1994-10-06,26.915369033813477
1994-10-07,27.036169052124023
1994-10-10,27.324281692504883
1994-10-11,27.73322296142578
1994-10-12,27.770401000976562
1994-10-13,27.86334800720215
1994-10-14,27.98417091369629
1994-10-17,27.928409576416016
1994-10-18,27.86334800720215
1994-10-19,27.99346923828125
1994-10-20,27.80758285522461
1994-10-21,27.69606590270996
1994-10-24,27.463693618774414
1994-10-25,27.49159049987793
1994-10-26,27.59381103515625
1994-10-27,27.76111602783203
1994-10-28,28.34662628173828
1994-10-31,28.244396209716797
1994-11-01,27.928409576416016
1994-11-02,27.770401000976562
1994-11-03,27.91912078857422
1994-11-04,27.5566463470459
1994-11-07,27.640296936035156
1994-11-08,27.85405158996582
1994-11-09,27.900516510009766
1994-11-10,27.70534896850586
1994-11-11,27.60313606262207
1994-11-14,27.86334800720215
1994-11-15,27.770401000976562
1994-11-16,27.86334800720215
1994-11-17,27.677467346191406
1994-11-18,27.640296936035156
1994-11-21,27.361482620239258
1994-11-22,26.766672134399414
1994-11-23,26.915369033813477
1994-11-25,27.045475006103516
1994-11-28,27.166316986083984
1994-11-29,27.156999588012695
1994-11-30,27.119831085205078
1994-12-01,26.85030174255371
1994-12-02,27.101242065429688
1994-12-05,27.129106521606445
1994-12-06,27.147701263427734
1994-12-07,26.95254135131836
1994-12-08,26.69230079650879
1994-12-09,26.794538497924805
1994-12-12,26.971141815185547
1994-12-13,27.073366165161133
1994-12-14,27.212766647338867
1994-12-15,27.296417236328125
1994-12-16,27.429737091064453
1994-12-19,27.467208862304688
1994-12-20,27.382909774780273
1994-12-21,27.673303604125977
1994-12-22,27.588998794555664
1994-12-23,27.61709976196289
1994-12-27,27.76699447631836
1994-12-28,27.62647247314453
1994-12-29,27.645204544067383
1994-12-30,27.317333221435547
1995-01-03,27.44847869873047
1995-01-04,27.579635620117188
1995-01-05,27.579635620117188
1995-01-06,27.60772705078125
1995-01-09,27.63584327697754
1995-01-10,27.663942337036133
1995-01-11,27.682668685913086
1995-01-12,27.69205093383789
1995-01-13,28.019935607910156
1995-01-16,28.188552856445312
1995-01-17,28.19791603088379
1995-01-18,28.169836044311523
1995-01-19,28.010570526123047
1995-01-20,27.907520294189453
1995-01-23,27.9918270111084
1995-01-24,28.029314041137695
1995-01-25,28.104246139526367
1995-01-26,28.132352828979492
1995-01-27,28.244760513305664
1995-01-30,28.12296485900879
1995-01-31,28.23539161682129
1995-02-01,28.226041793823242
1995-02-02,28.3946475982666
1995-02-03,28.797483444213867
1995-02-06,28.91926383972168
1995-02-07,28.95674705505371
1995-02-08,28.95674705505371
1995-02-09,28.95674705505371
1995-02-10,28.99420928955078
1995-02-13,29.003578186035156
1995-02-14,29.041038513183594
1995-02-15,29.200307846069336
1995-02-16,29.162853240966797
1995-02-17,29.0504207611084
1995-02-21,29.041038513183594
1995-02-22,29.256521224975586
1995-02-23,29.303375244140625
1995-02-24,29.378293991088867
1995-02-27,29.14410400390625
1995-02-28,29.38766098022461
1995-03-01,29.200307846069336
1995-03-02,29.2377872467041
1995-03-03,29.247140884399414
1995-03-06,29.26588249206543
1995-03-07,29.041038513183594
1995-03-08,29.116010665893555
1995-03-09,29.106624603271484
1995-03-10,29.537555694580078
1995-03-13,29.509458541870117
1995-03-14,29.72492027282715
1995-03-15,29.66872787475586
1995-03-16,29.846717834472656
1995-03-17,29.87640953063965
1995-03-20,29.87640953063965
1995-03-21,29.801050186157227
1995-03-22,29.829303741455078
1995-03-23,29.848127365112305
1995-03-24,30.271989822387695
1995-03-27,30.39442253112793
1995-03-28,30.39442253112793
1995-03-29,30.385000228881836
1995-03-30,30.3284912109375
1995-03-31,30.206064224243164
1995-04-03,30.281402587890625
1995-04-04,30.47920036315918
1995-04-05,30.47920036315918
1995-04-06,30.592227935791016
1995-04-07,30.563983917236328
1995-04-10,30.620473861694336
1995-04-11,30.51685905456543
1995-04-12,30.620473861694336
1995-04-13,30.79001235961914
1995-04-17,30.611053466796875
1995-04-18,30.5074462890625
1995-04-19,30.47920036315918
1995-04-20,30.52630615234375
1995-04-21,30.676998138427734
1995-04-24,31.03491973876953
1995-04-25,30.950130462646484
1995-04-26,30.97840690612793
1995-04-27,31.05373764038086
1995-04-28,31.1008358001709
1995-05-01,31.016077041625977
1995-05-02,31.08199119567871
1995-05-03,31.515262603759766
1995-05-04,31.496423721313477
1995-05-05,31.4587459564209
1995-05-08,31.684803009033203
1995-05-09,31.65656089782715
1995-05-10,31.694215774536133
1995-05-11,31.778980255126953
1995-05-12,31.79782485961914
1995-05-15,31.948528289794922
1995-05-16,31.967357635498047
1995-05-17,31.844932556152344
1995-05-18,31.383398056030273
1995-05-19,31.40222930908203
1995-05-22,31.750734329223633
1995-05-23,32.0427131652832
1995-05-24,32.02389144897461
1995-05-25,32.05211639404297
1995-05-26,31.684803009033203
1995-05-30,31.67537498474121
1995-05-31,32.334712982177734
1995-06-01,32.24993133544922
1995-06-02,32.27818298339844
1995-06-05,32.475982666015625
1995-06-06,32.41946792602539
1995-06-07,32.24993133544922
1995-06-08,32.17458724975586
1995-06-09,31.98618507385254
1995-06-12,32.165164947509766
1995-06-13,32.51364517211914
1995-06-14,32.48539352416992
1995-06-15,32.626686096191406
1995-06-16,32.72355270385742
1995-06-19,33.093048095703125
1995-06-20,33.00777816772461
1995-06-21,32.98881149291992
1995-06-22,33.42463302612305
1995-06-23,33.358314514160156
1995-06-26,32.960391998291016
1995-06-27,32.894081115722656
1995-06-28,33.06460952758789
1995-06-29,33.00777816772461
1995-06-30,32.98881149291992
1995-07-03,33.111976623535156
1995-07-05,33.23514175415039
1995-07-06,33.66149139404297
1995-07-07,33.81305694580078
1995-07-10,33.83202362060547
1995-07-11,33.67095947265625
1995-07-12,34.08781433105469
1995-07-13,34.012027740478516
1995-07-14,33.983604431152344
1995-07-17,34.173072814941406
1995-07-18,33.87939453125
1995-07-19,33.509883880615234
1995-07-20,33.633056640625
1995-07-21,33.595157623291016
1995-07-24,33.84148025512695
1995-07-25,34.0972900390625
1995-07-26,34.06885528564453
1995-07-27,34.35309982299805
1995-07-28,34.13518142700195
1995-07-31,34.049922943115234
1995-08-01,33.993080139160156
1995-08-02,33.917274475097656
1995-08-03,33.90781784057617
1995-08-04,33.94571304321289
1995-08-07,34.02149200439453
1995-08-08,34.02149200439453
1995-08-09,34.012027740478516
1995-08-10,33.93623733520508
1995-08-11,33.74673843383789
1995-08-14,34.049922943115234
1995-08-15,33.983604431152344
1995-08-16,34.078338623046875
1995-08-17,34.02149200439453
1995-08-18,34.05937957763672
1995-08-21,33.96464538574219
1995-08-22,34.030967712402344
1995-08-23,33.90781784057617
1995-08-24,33.94571304321289
1995-08-25,34.13518142700195
1995-08-28,34.012027740478516
1995-08-29,34.0972900390625
1995-08-30,34.173072814941406
1995-08-31,34.20149230957031
1995-09-01,34.35309982299805
1995-09-05,34.67521667480469
1995-09-06,34.74152755737305
1995-09-07,34.76047897338867
1995-09-08,34.89312744140625
1995-09-11,34.987850189208984
1995-09-12,35.148921966552734
1995-09-13,35.30998611450195
1995-09-14,35.63210678100586
1995-09-15,35.62226867675781
1995-09-18,35.488929748535156
1995-09-19,35.66035842895508
1995-09-20,35.83180618286133
1995-09-21,35.53654098510742
1995-09-22,35.54606246948242
1995-09-25,35.488929748535156
1995-09-26,35.479400634765625
1995-09-27,35.45081329345703
1995-09-28,35.71750259399414
1995-09-29,35.65083694458008
1995-10-02,35.46986770629883
1995-10-03,35.50796890258789
1995-10-04,35.46986770629883
1995-10-05,35.57462692260742
1995-10-06,35.60319900512695
1995-10-09,35.30794906616211
1995-10-10,35.28890609741211
1995-10-11,35.40319061279297
1995-10-12,35.62226867675781
1995-10-13,35.736572265625
1995-10-16,35.565128326416016
1995-10-17,35.8032341003418
1995-10-18,35.907997131347656
1995-10-19,36.07944107055664
1995-10-20,35.86037826538086
1995-10-23,35.784175872802734
1995-10-24,35.82228088378906
1995-10-25,35.52702713012695
1995-10-26,35.203163146972656
1995-10-27,35.46986770629883
1995-10-30,35.69844436645508
1995-10-31,35.54606246948242
1995-11-01,35.83180618286133
1995-11-02,36.06038284301758
1995-11-03,36.108028411865234
1995-11-06,35.984195709228516
1995-11-07,35.85085678100586
1995-11-08,36.17469024658203
1995-11-09,36.30803298950195
1995-11-10,36.288997650146484
1995-11-13,36.25090408325195
1995-11-14,36.01279067993164
1995-11-15,36.374717712402344
1995-11-16,36.5747184753418
1995-11-17,36.68902587890625
1995-11-20,36.49853515625
1995-11-21,36.79379653930664
1995-11-22,36.67949676513672
1995-11-24,36.77475357055664
1995-11-27,36.78425979614258
1995-11-28,37.1747932434082
1995-11-29,37.212886810302734
1995-11-30,37.12714767456055
1995-12-01,37.1747932434082
1995-12-04,37.63197708129883
1995-12-05,37.87961196899414
1995-12-06,37.96532440185547
1995-12-07,37.76530075073242
1995-12-08,37.889137268066406
1995-12-11,38.051063537597656
1995-12-12,37.93675231933594
1995-12-13,38.17488479614258
1995-12-14,37.89865493774414
1995-12-15,37.91254425048828
1995-12-18,37.18416976928711
1995-12-19,37.577091217041016
1995-12-20,37.21292495727539
1995-12-21,37.404605865478516
1995-12-22,37.538787841796875
1995-12-26,37.72086715698242
1995-12-27,37.701690673828125
1995-12-28,37.663360595703125
1995-12-29,37.71128463745117
1996-01-02,38.11378860473633
1996-01-03,38.219207763671875
1996-01-04,37.855018615722656
1996-01-05,37.77835464477539
1996-01-08,37.922142028808594
1996-01-09,37.270442962646484
1996-01-10,36.78166198730469
1996-01-11,37.00210952758789
1996-01-12,36.94458770751953
1996-01-15,36.86792755126953
1996-01-16,37.31837463378906
1996-01-17,37.20334243774414
1996-01-18,37.32795333862305
1996-01-19,37.577091217041016
1996-01-22,37.58669662475586
1996-01-23,37.67295455932617
1996-01-24,37.97962188720703
1996-01-25,37.8454475402832
1996-01-26,38.1712760925293
1996-01-29,38.32461929321289
1996-01-30,38.65047073364258
1996-01-31,39.052982330322266
1996-02-01,39.19673538208008
1996-02-02,39.033817291259766
1996-02-05,39.350067138671875
1996-02-06,39.723812103271484
1996-02-07,39.95383071899414
1996-02-08,40.38508987426758
1996-02-09,40.37550735473633
1996-02-12,40.68218231201172
1996-02-13,40.5959358215332
1996-02-14,40.241329193115234
1996-02-15,39.99216842651367
1996-02-16,39.829246520996094
1996-02-20,39.43630599975586
1996-02-21,39.925071716308594
1996-02-22,40.55759048461914
1996-02-23,40.44258117675781
1996-02-26,39.867576599121094
1996-02-27,39.743003845214844
1996-02-28,39.5609016418457
1996-02-29,39.177574157714844
1996-03-01,39.800514221191406
1996-03-04,40.030513763427734
1996-03-05,40.40427017211914
1996-03-06,40.04966354370117
1996-03-07,40.25091552734375
1996-03-08,38.94755554199219
1996-03-11,39.397979736328125
1996-03-12,39.09131622314453
1996-03-13,39.35966110229492
1996-03-14,39.53214645385742
1996-03-15,39.505592346191406
1996-03-18,40.26605987548828
1996-03-19,40.17942810058594
1996-03-20,40.13129425048828
1996-03-21,40.0350227355957
1996-03-22,40.14091491699219
1996-03-25,40.06391143798828
1996-03-26,40.25642776489258
1996-03-27,39.8906364440918
1996-03-28,40.0446662902832
1996-03-29,39.852115631103516
1996-04-01,40.3141975402832
1996-04-02,40.391204833984375
1996-04-03,40.391204833984375
1996-04-04,40.362308502197266
1996-04-08,39.66924285888672
1996-04-09,39.515220642089844
1996-04-10,38.81250762939453
1996-04-11,38.76438903808594
1996-04-12,39.255306243896484
1996-04-15,39.58259201049805
1996-04-16,39.698097229003906
1996-04-17,39.601863861083984
1996-04-18,39.659629821777344
1996-04-19,39.755863189697266
1996-04-22,40.06391143798828
1996-04-23,40.189029693603516
1996-04-24,40.0446662902832
1996-04-25,40.22755432128906
1996-04-26,40.3141975402832
1996-04-29,40.3141975402832
1996-04-30,40.285308837890625
1996-05-01,40.371917724609375
1996-05-02,39.6788444519043
1996-05-03,39.6211051940918
1996-05-06,39.58259201049805
1996-05-07,39.418968200683594
1996-05-08,39.90987014770508
1996-05-09,39.881011962890625
1996-05-10,40.27569580078125
1996-05-13,40.88213348388672
1996-05-14,41.13241195678711
1996-05-15,41.084266662597656
1996-05-16,41.17091369628906
1996-05-17,41.39231491088867
1996-05-20,41.67148208618164
1996-05-21,41.61370849609375
1996-05-22,42.008384704589844
1996-05-23,41.835113525390625
1996-05-24,41.99873352050781
1996-05-28,41.575191497802734
1996-05-29,41.296043395996094
1996-05-30,41.50782775878906
1996-05-31,41.199798583984375
1996-06-03,41.3153076171875
1996-06-04,41.60408401489258
1996-06-05,41.969879150390625
1996-06-06,41.66185760498047
1996-06-07,41.66185760498047
1996-06-10,41.52708053588867
1996-06-11,41.48857116699219
1996-06-12,41.41157150268555
1996-06-13,41.41157150268555
1996-06-14,41.23830032348633
1996-06-17,41.20939254760742
1996-06-18,40.87249755859375
1996-06-19,41.055381774902344
1996-06-20,41.02650833129883
1996-06-21,41.37938690185547
1996-06-24,41.45681381225586
1996-06-25,41.40842819213867
1996-06-26,41.127777099609375
1996-06-27,41.41809844970703
1996-06-28,41.563255310058594
1996-07-01,41.92131042480469
1996-07-02,41.7664680480957
1996-07-03,41.67938232421875
1996-07-05,40.61490249633789
1996-07-08,40.45037841796875
1996-07-09,40.61490249633789
1996-07-10,40.77939987182617
1996-07-11,39.95683670043945
1996-07-12,39.98587417602539
1996-07-15,38.80526351928711
1996-07-16,38.90205001831055
1996-07-17,39.36651611328125
1996-07-18,39.908470153808594
1996-07-19,39.61814498901367
1996-07-22,39.327816009521484
1996-07-23,38.82463073730469
1996-07-24,38.90205001831055
1996-07-25,39.250396728515625
1996-07-26,39.46330261230469
1996-07-29,39.02784729003906
1996-07-30,39.405277252197266
1996-07-31,39.6955680847168
1996-08-01,40.35361862182617
1996-08-02,41.22452926635742
1996-08-05,40.982627868652344
1996-08-06,41.10840606689453
1996-08-07,41.21485900878906
1996-08-08,41.14713668823242
1996-08-09,41.01165008544922
1996-08-12,41.31165313720703
1996-08-13,40.982627868652344
1996-08-14,41.127777099609375
1996-08-15,41.05036163330078
1996-08-16,41.398738861083984
1996-08-19,41.41809844970703
1996-08-20,41.389068603515625
1996-08-21,41.2438850402832
1996-08-22,41.6309814453125
1996-08-23,41.40842819213867
1996-08-26,41.205177307128906
1996-08-27,41.360023498535156
1996-08-28,41.29230499267578
1996-08-29,40.8858757019043
1996-08-30,40.46006393432617
1996-09-03,40.72132873535156
1996-09-04,40.76004409790039
1996-09-05,40.26649475097656
1996-09-06,40.83747482299805
1996-09-09,41.32131576538086
1996-09-10,41.301979064941406
1996-09-11,41.53421401977539
1996-09-12,41.82453536987305
1996-09-13,42.46321487426758
1996-09-16,42.6180534362793
1996-09-17,42.52129364013672
1996-09-18,42.41483688354492
1996-09-19,42.579349517822266
1996-09-20,42.73037338256836
1996-09-23,42.720645904541016
1996-09-24,42.710933685302734
1996-09-25,42.74011993408203
1996-09-26,42.720645904541016
1996-09-27,42.75956344604492
1996-09-30,42.720645904541016
1996-10-01,42.95411682128906
1996-10-02,43.24591064453125
1996-10-03,43.20701217651367
1996-10-04,43.790618896484375
