Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1962-03-19,,,,0.061693225055933,,0.04581887274980545,,,,
1962-03-20,,,,0.06090744212269783,,0.046306248754262924,,,,
1962-03-21,,,,0.059924982488155365,,0.04691547155380249,,,,
1962-03-22,,,,0.05933508649468422,,0.04740290716290474,,,,
1962-03-23,,,,0.05933508649468422,,0.04825605824589729,,,,
1962-03-26,,,,0.05894250050187111,,0.04764661192893982,,,,
1962-03-27,,,,0.05815671756863594,,0.04728104919195175,,,,
1962-03-28,,,,0.057763438671827316,,0.04691547155380249,,,,
1962-03-29,,,,0.058745935559272766,,0.047037359327077866,,,,
1962-03-30,,,,0.058745935559272766,,0.046306248754262924,,,,
1962-04-02,,,,0.05815671756863594,,0.04691547155380249,,,,
1962-04-03,,,,0.057763438671827316,,0.0454532764852047,,,,
1962-04-04,,,,0.05815671756863594,,0.04600152745842934,,,,
1962-04-05,,,,0.057763438671827316,,0.046062543988227844,,,,
1962-04-06,,,,0.05835328996181488,,0.04679363965988159,,,,
1962-04-09,,,,0.05854928493499756,,0.04691547155380249,,,,
1962-04-10,,,,0.05835328996181488,,0.04691547155380249,,,,
1962-04-11,,,,0.057763438671827316,,0.04581887274980545,,,,
1962-04-12,,,,0.055012717843055725,,0.04496566578745842,,,,
1962-04-13,,,,0.05462003871798515,,0.046306248754262924,,,,
1962-04-16,,,,0.05540589988231659,,0.04642809182405472,,,,
1962-04-17,,,,0.05658499896526337,,0.0466717854142189,,,,
1962-04-18,,,,0.057370852679014206,,0.04691547155380249,,,,
1962-04-19,,,,0.057370852679014206,,0.04697649925947189,,,,
1962-04-23,,,,0.05815671756863594,,0.047037359327077866,,,,
1962-04-24,,,,0.05894250050187111,,0.04728104919195175,,,,
1962-04-25,,,,0.058745935559272766,,0.0466717854142189,,,,
1962-04-26,,,,0.057370852679014206,,0.04642809182405472,,,,
1962-04-27,,,,0.05619174614548683,,0.04691547155380249,,,,
1962-04-30,,,,0.054030828177928925,,0.04508756846189499,,,,
1962-05-01,,,,0.05462003871798515,,0.04569701850414276,,,,
1962-05-02,,,,0.055012717843055725,,0.04624525085091591,,,,
1962-05-03,,,,0.05462003871798515,,0.04679363965988159,,,,
1962-05-04,,,,0.05462003871798515,,0.04642809182405472,,,,
1962-05-07,,,,0.05383425951004028,,0.045940693467855453,,,,
1962-05-08,,,,0.0526551678776741,,0.04539227858185768,,,,
1962-05-09,,,,0.05108349025249481,,0.04447827860713005,,,,
1962-05-10,,,,0.050297632813453674,,0.04411274194717407,,,,
1962-05-11,,,,0.04911854490637779,,0.04265054315328598,,,,
1962-05-14,,,,0.05186930298805237,,0.04191921278834343,,,,
1962-05-15,,,,0.0522625669836998,,0.04399086907505989,,,,
1962-05-16,,,,0.05069023370742798,,0.04411274194717407,,,,
1962-05-17,,,,0.04990439489483833,,0.04362533241510391,,,,
1962-05-18,,,,0.050297632813453674,,0.043747179210186005,,,,
1962-05-21,,,,0.050297632813453674,,0.04368618503212929,,,,
1962-05-22,,,,0.050297632813453674,,0.042406827211380005,,,,
1962-05-23,,,,0.04794011637568474,,0.04191921278834343,,,,
1962-05-24,,,,0.048332732170820236,,0.04106631129980087,,,,
1962-05-25,,,,0.04911854490637779,,0.04057890921831131,,,,
1962-05-28,,,,0.0487259179353714,,0.038446418941020966,,,,
1962-05-29,,,,0.04518933966755867,,0.03936019912362099,,,,
1962-05-31,,,,0.050297632813453674,,0.04094444587826729,,,,
1962-06-01,,,,0.050297632813453674,,0.04045702889561653,,,,
1962-06-04,,,,0.0471542552113533,,0.037288762629032135,,,,
1962-06-05,,,,0.04852934181690216,,0.03875092789530754,,,,
1962-06-06,,,,0.05010099336504936,,0.0392383374273777,,,,
1962-06-07,,,,0.0487259179353714,,0.03936019912362099,,,,
1962-06-08,,,,0.049511801451444626,,0.04021334648132324,,,,
1962-06-11,,,,0.0487259179353714,,0.04026253521442413,,,,
1962-06-12,,,,0.04710935428738594,,0.03860544040799141,,,,
1962-06-13,,,,0.04572921618819237,,0.038114260882139206,,,,
1962-06-14,,,,0.041590042412281036,,0.03756200149655342,,,,
1962-06-15,,,,0.04513810575008392,,0.039157669991254807,,,,
1962-06-18,,,,0.04572921618819237,,0.038973618298769,,,,
1962-06-19,,,,0.04572921618819237,,0.038421183824539185,,,,
1962-06-20,,,,0.044940851628780365,,0.037868764251470566,,,,
1962-06-21,,,,0.04415246844291687,,0.03737776353955269,,,,
1962-06-22,,,,0.04297022894024849,,0.03682553768157959,,,,
1962-06-25,,,,0.04119619354605675,,0.03645710274577141,,,,
1962-06-26,,,,0.04119619354605675,,0.036334358155727386,,,,
1962-06-27,,,,0.04297022894024849,,0.03621162474155426,,,,
1962-06-28,,,,0.04297022894024849,,0.0379302017390728,,,,
1962-06-29,,,,0.04218120127916336,,0.03756200149655342,,,,
1962-07-02,,,,0.042575716972351074,,0.03854392468929291,,,,
1962-07-03,,,,0.044743575155735016,,0.03878943249583244,,,,
1962-07-05,,,,0.04415246844291687,,0.038973618298769,,,,
1962-07-06,,,,0.04297022894024849,,0.038421183824539185,,,,
1962-07-09,,,,0.04297022894024849,,0.039157669991254807,,,,
1962-07-10,,,,0.044940851628780365,,0.039280444383621216,,,,
1962-07-11,,,,0.04691212996840477,,0.039525896310806274,,,,
1962-07-12,,,,0.046517595648765564,,0.03989429771900177,,,,
1962-07-13,,,,0.04632096365094185,,0.03971012681722641,,,,
1962-07-16,,,,0.04572921618819237,,0.03977159783244133,,,,
1962-07-17,,,,0.044940851628780365,,0.039525896310806274,,,,
1962-07-18,,,,0.04415246844291687,,0.03921913355588913,,,,
1962-07-19,,,,0.0445469506084919,,0.03958737105131149,,,,
1962-07-20,,,,0.04533533751964569,,0.03983283415436745,,,,
1962-07-23,,,,0.0445469506084919,,0.04001707583665848,,,,
1962-07-24,,,,0.04415246844291687,,0.039525896310806274,,,,
1962-07-25,,,,0.043364062905311584,,0.04026253521442413,,,,
1962-07-26,,,,0.04237845540046692,,0.040508050471544266,,,,
1962-07-27,,,,0.042575716972351074,,0.04081479460000992,,,,
1962-07-30,,,,0.04297022894024849,,0.04124448820948601,,,,
1962-07-31,,,,0.043364062905311584,,0.04210366681218147,,,,
1962-08-01,,,,0.043364062905311584,,0.041367243975400925,,,,
1962-08-02,,,,0.0445469506084919,,0.04222646355628967,,,,
1962-08-03,,,,0.043758574873209,,0.04247194156050682,,,,
1962-08-06,,,,0.044940851628780365,,0.04173547774553299,,,,
1962-08-07,,,,0.044940851628780365,,0.04124448820948601,,,,
1962-08-08,,,,0.04572921618819237,,0.04112173244357109,,,,
1962-08-09,,,,0.04572921618819237,,0.040630780160427094,,,,
1962-08-10,,,,0.044940851628780365,,0.04087625816464424,,,,
1962-08-13,,,,0.044743575155735016,,0.040630780160427094,,,,
1962-08-14,,,,0.04533533751964569,,0.041612740606069565,,,,
1962-08-15,,,,0.04553261026740074,,0.04222646355628967,,,,
1962-08-16,,,,0.04612373560667038,,0.04198094829916954,,,,
1962-08-17,,,,0.047306593507528305,,0.04198094829916954,,,,
1962-08-20,,,,0.049671754240989685,,0.04247194156050682,,,,
1962-08-21,,,,0.049671754240989685,,0.04247194156050682,,,,
1962-08-22,,,,0.050262872129678726,,0.0423492006957531,,,,
1962-08-23,,,,0.04947448521852493,,0.04253339022397995,,,,
1962-08-24,,,,0.05105125904083252,,0.04253339022397995,,,,
1962-08-27,,,,0.050262872129678726,,0.04222646355628967,,,,
1962-08-28,,,,0.04829160496592522,,0.041612740606069565,,,,
1962-08-29,,,,0.049671754240989685,,0.04124448820948601,,,,
1962-08-30,,,,0.0488833524286747,,0.04173547774553299,,,,
1962-08-31,,,,0.049277227371931076,,0.04179693013429642,,,,
1962-09-04,,,,0.04789774864912033,,0.04148996248841286,,,,
1962-09-05,,,,0.04671483859419823,,0.04148996248841286,,,,
1962-09-06,,,,0.047306593507528305,,0.04118305817246437,,,,
1962-09-07,,,,0.04671483859419823,,0.041367243975400925,,,,
1962-09-10,,,,0.04612373560667038,,0.04167421534657478,,,,
1962-09-11,,,,0.046676911413669586,,0.04178544878959656,,,,
1962-09-12,,,,0.04707279056310654,,0.041909098625183105,,,,
1962-09-13,,,,0.046676911413669586,,0.04153824597597122,,,,
1962-09-14,,,,0.045688554644584656,,0.04153824597597122,,,,
1962-09-17,,,,0.045094750821590424,,0.04153824597597122,,,,
1962-09-18,,,,0.045094750821590424,,0.040920160710811615,,,,
1962-09-19,,,,0.04549059271812439,,0.04079654812812805,,,,
1962-09-20,,,,0.04489680752158165,,0.04030207544565201,,,,
1962-09-21,,,,0.043512582778930664,,0.039436545222997665,,,,
1962-09-24,,,,0.04272150993347168,,0.03937483951449394,,,,
1962-09-25,,,,0.04232565686106682,,0.03906569257378578,,,,
1962-09-26,,,,0.0419304221868515,,0.03857121244072914,,,,
1962-09-27,,,,0.04153456911444664,,0.03857121244072914,,,,
1962-09-28,,,,0.04054556414484978,,0.038818422704935074,,,,
1962-10-01,,,,0.03955719247460365,,0.03838571906089783,,,,
1962-10-02,,,,0.04034828022122383,,0.03869481384754181,,,,
1962-10-03,,,,0.04113936424255371,,0.03962206467986107,,,,
1962-10-04,,,,0.04054556414484978,,0.03968377411365509,,,,
1962-10-05,,,,0.04113936424255371,,0.04017842188477516,,,,
1962-10-08,,,,0.04113936424255371,,0.04011652618646622,,,,
1962-10-09,,,,0.04133730009198189,,0.04054928943514824,,,,
1962-10-10,,,,0.040150344371795654,,0.04030207544565201,,,,
1962-10-11,,,,0.04034828022122383,,0.04030207544565201,,,,
1962-10-12,,,,0.039952415972948074,,0.04005485773086548,,,,
1962-10-15,,,,0.039952415972948074,,0.04005485773086548,,,,
1962-10-16,,,,0.040150344371795654,,0.04005485773086548,,,,
1962-10-17,,,,0.040150344371795654,,0.03999292105436325,,,,
1962-10-18,,,,0.03975450247526169,,0.039560168981552124,,,,
1962-10-19,,,,0.03876610845327377,,0.03826206922531128,,,,
1962-10-22,,,,0.03698602691292763,,0.03801482915878296,,,,
1962-10-23,,,,0.03461213782429695,,0.03684037923812866,,,,
1962-10-24,,,,0.03599701076745987,,0.037829525768756866,,,,
1962-10-25,,,,0.03560113534331322,,0.037829525768756866,,,,
1962-10-26,,,,0.03401899337768555,,0.03752037510275841,,,,
1962-10-29,,,,0.03678807616233826,,0.03844758868217468,,,,
1962-10-30,,,,0.03916130214929581,,0.03875673934817314,,,,
1962-10-31,,,,0.03797437623143196,,0.039312902837991714,,,,
1962-11-01,,,,0.03955719247460365,,0.03968377411365509,,,,
1962-11-02,,,,0.04094140976667404,,0.040425680577754974,,,,
1962-11-05,,,,0.042523596435785294,,0.04036379233002663,,,,
1962-11-07,,,,0.04232565686106682,,0.04017842188477516,,,,
1962-11-08,,,,0.042919423431158066,,0.039931003004312515,,,,
1962-11-09,,,,0.04272150993347168,,0.04017842188477516,,,,
1962-11-12,,,,0.045094750821590424,,0.039931003004312515,,,,
1962-11-13,,,,0.04430368170142174,,0.04005485773086548,,,,
1962-11-14,,,,0.045885827392339706,,0.04005485773086548,,,,
1962-11-15,,,,0.04450160637497902,,0.04017842188477516,,,,
1962-11-16,,,,0.045885827392339706,,0.039931003004312515,,,,
1962-11-19,,,,0.04727071151137352,,0.03906569257378578,,,,
1962-11-20,,,,0.04825972020626068,,0.03918929398059845,,,,
1962-11-21,,,,0.04825972020626068,,0.039436545222997665,,,,
1962-11-23,,,,0.047468625009059906,,0.04036379233002663,,,,
1962-11-26,,,,0.04608377441763878,,0.0406729020178318,,,,
1962-11-27,,,,0.047468625009059906,,0.04079654812812805,,,,
1962-11-28,,,,0.047665905207395554,,0.041033126413822174,,,,
1962-11-29,,,,0.047468625009059906,,0.041344549506902695,,,,
1962-11-30,,,,0.0452926829457283,,0.04296337813138962,,,,
1962-12-03,,,,0.045688554644584656,,0.042091675102710724,,,,
1962-12-04,,,,0.046479612588882446,,0.04296337813138962,,,,
1962-12-05,,,,0.046281710267066956,,0.04327477887272835,,,,
1962-12-06,,,,0.046281710267066956,,0.04271429777145386,,,,
1962-12-07,,,,0.0452926829457283,,0.042838845402002335,,,,
1962-12-10,,,,0.04450160637497902,,0.04140671715140343,,,,
1962-12-11,,,,0.04489680752158165,,0.041904985904693604,,,,
1962-12-12,,,,0.045885827392339706,,0.042091675102710724,,,,
1962-12-13,,,,0.04549059271812439,,0.04258979484438896,,,,
1962-12-14,,,,0.04430368170142174,,0.043959710747003555,,,,
1962-12-17,,,,0.045094750821590424,,0.04358617216348648,,,,
1962-12-18,,,,0.04477641358971596,,0.043087881058454514,,,,
1962-12-19,,,,0.04457203671336174,,0.043087881058454514,,,,
1962-12-20,,,,0.046616435050964355,,0.04296337813138962,,,,
1962-12-21,,,,0.046616435050964355,,0.04271429777145386,,,,
1962-12-24,,,,0.04906956106424332,,0.042091675102710724,,,,
1962-12-26,,,,0.04906956106424332,,0.042340755462646484,,,,
1962-12-27,,,,0.04845647141337395,,0.04258979484438896,,,,
1962-12-28,,,,0.04804772511124611,,0.04246526584029198,,,,
1962-12-31,,,,0.046002671122550964,,0.04246526584029198,,,,
1963-01-02,,,,0.04702519252896309,,0.04246526584029198,,,,
1963-01-03,,,,0.049478963017463684,,0.04252759739756584,,,,
1963-01-04,,,,0.05070523917675018,,0.04358617216348648,,,,
1963-01-07,,,,0.050092097371816635,,0.04352378100156784,,,,
1963-01-08,,,,0.05070523917675018,,0.043959710747003555,,,,
1963-01-09,,,,0.05050090327858925,,0.0434616357088089,,,,
1963-01-10,,,,0.05295468866825104,,0.04333708807826042,,,,
1963-01-11,,,,0.052750300616025925,,0.04433327913284302,,,,
1963-01-14,,,,0.05520343780517578,,0.044582344591617584,,,,
1963-01-15,,,,0.054999079555273056,,0.044706881046295166,,,,
1963-01-16,,,,0.05397656187415123,,0.043835174292325974,,,,
1963-01-17,,,,0.05459031090140343,,0.04408424347639084,,,,
1963-01-18,,,,0.05459031090140343,,0.04420877993106842,,,,
1963-01-21,,,,0.05397656187415123,,0.04433327913284302,,,,
1963-01-22,,,,0.05397656187415123,,0.04433327913284302,,,,
1963-01-23,,,,0.05315902456641197,,0.04420877993106842,,,,
1963-01-24,,,,0.05234089866280556,,0.04483139514923096,,,,
1963-01-25,,,,0.05234089866280556,,0.044893741607666016,,,,
1963-01-28,,,,0.05193216726183891,,0.04483139514923096,,,,
1963-01-29,,,,0.051727768033742905,,0.045080456882715225,,,,
1963-01-30,,,,0.05193216726183891,,0.0450182668864727,,,,
1963-01-31,,,,0.05152338743209839,,0.04495592415332794,,,,
1963-02-01,,,,0.052136532962322235,,0.04532945156097412,,,,
1963-02-04,,,,0.05234089866280556,,0.04551639035344124,,,,
1963-02-05,,,,0.052750300616025925,,0.04520493745803833,,,,
1963-02-06,,,,0.051114629954099655,,0.04601447656750679,,,,
1963-02-07,,,,0.05152338743209839,,0.045578572899103165,,,,
1963-02-08,,,,0.050909653306007385,,0.04570308327674866,,,,
1963-02-11,,,,0.051319021731615067,,0.04651258885860443,,,,
1963-02-12,,,,0.050909653306007385,,0.04595210775732994,,,,
1963-02-13,,,,0.05295468866825104,,0.046325866132974625,,,,
1963-02-14,,,,0.05193216726183891,,0.046450383961200714,,,,
1963-02-15,,,,0.05397656187415123,,0.0465749092400074,,,,
1963-02-18,,,,0.05520343780517578,,0.046886146068573,,,,
1963-02-19,,,,0.05520343780517578,,0.046886146068573,,,,
1963-02-20,,,,0.05602158606052399,,0.046637117862701416,,,,
1963-02-21,,,,0.05602158606052399,,0.046823978424072266,,,,
1963-02-25,,,,0.05683910474181175,,0.0465749092400074,,,,
1963-02-26,,,,0.05786164477467537,,0.0465749092400074,,,,
1963-02-27,,,,0.05520343780517578,,0.046076636761426926,,,,
1963-02-28,,,,0.05520343780517578,,0.04483139514923096,,,,
1963-03-01,,,,0.053567834198474884,,0.04570308327674866,,,,
1963-03-04,,,,0.055407822132110596,,0.046450383961200714,,,,
1963-03-05,,,,0.0556122250854969,,0.04626348987221718,,,,
1963-03-06,,,,0.05581660196185112,,0.04626348987221718,,,,
1963-03-07,,,,0.05622600018978119,,0.046450383961200714,,,,
1963-03-08,,,,0.05581660196185112,,0.046325866132974625,,,,
1963-03-11,,,,0.05643033608794212,,0.04666460305452347,,,,
1963-03-12,,,,0.05741436406970024,,0.04679001867771149,,,,
1963-03-13,,,,0.05741436406970024,,0.04653896763920784,,,,
1963-03-14,,,,0.056594446301460266,,0.046601761132478714,,,,
1963-03-15,,,,0.05577395483851433,,0.04666460305452347,,,,
1963-03-18,,,,0.05577395483851433,,0.046476367861032486,,,,
1963-03-19,,,,0.054749056696891785,,0.046476367861032486,,,,
1963-03-20,,,,0.05556894466280937,,0.046852681785821915,,,,
1963-03-21,,,,0.054749056696891785,,0.04679001867771149,,,,
1963-03-22,,,,0.0553639680147171,,0.04679001867771149,,,,
1963-03-25,,,,0.0553639680147171,,0.04666460305452347,,,,
1963-03-26,,,,0.0553639680147171,,0.046601761132478714,,,,
1963-03-27,,,,0.05638951063156128,,0.04691547155380249,,,,
1963-03-28,,,,0.05577395483851433,,0.04666460305452347,,,,
1963-03-29,,,,0.05556894466280937,,0.04691547155380249,,,,
1963-04-01,,,,0.0553639680147171,,0.04741719737648964,,,,
1963-04-02,,,,0.05618450045585632,,0.0471663661301136,,,,
1963-04-03,,,,0.05618450045585632,,0.047228988260030746,,,,
1963-04-04,,,,0.0570044070482254,,0.04741719737648964,,,,
1963-04-05,,,,0.056594446301460266,,0.047228988260030746,,,,
1963-04-08,,,,0.05679941922426224,,0.047228988260030746,,,,
1963-04-09,,,,0.05618450045585632,,0.0471663661301136,,,,
1963-04-10,,,,0.05495406314730644,,0.0471663661301136,,,,
1963-04-11,,,,0.05515901744365692,,0.04741719737648964,,,,
1963-04-15,,,,0.05556894466280937,,0.047542620450258255,,,,
1963-04-16,,,,0.05515901744365692,,0.047542620450258255,,,,
1963-04-17,,,,0.05433851107954979,,0.04729178175330162,,,,
1963-04-18,,,,0.054749056696891785,,0.04741719737648964,,,,
1963-04-19,,,,0.05454413220286369,,0.04741719737648964,,,,
1963-04-22,,,,0.05351860448718071,,0.047542620450258255,,,,
1963-04-23,,,,0.054133519530296326,,0.04766806587576866,,,,
1963-04-24,,,,0.05290371924638748,,0.04741719737648964,,,,
1963-04-25,,,,0.05331362783908844,,0.04710357263684273,,,,
1963-04-26,,,,0.05433851107954979,,0.046413544565439224,,,,
1963-04-29,,,,0.05515901744365692,,0.046413544565439224,,,,
1963-04-30,,,,0.05495406314730644,,0.046413544565439224,,,,
1963-05-01,,,,0.0570044070482254,,0.04679001867771149,,,,
1963-05-02,,,,0.059875257313251495,,0.04691547155380249,,,,
1963-05-03,,,,0.05946533381938934,,0.047228988260030746,,,,
1963-05-06,,,,0.05864483863115311,,0.047605279833078384,,,,
1963-05-07,,,,0.05782494321465492,,0.04785614833235741,,,,
1963-05-08,,,,0.059260331094264984,,0.04804438352584839,,,,
1963-05-09,,,,0.059260331094264984,,0.04779352620244026,,,,
1963-05-10,,,,0.058439843356609344,,0.0477306991815567,,,,
1963-05-13,,,,0.05864483863115311,,0.047918934375047684,,,,
1963-05-14,,,,0.058439843356609344,,0.047918934375047684,,,,
1963-05-15,,,,0.058439843356609344,,0.04804438352584839,,,,
1963-05-16,,,,0.05761931836605072,,0.04804438352584839,,,,
1963-05-17,,,,0.05741436406970024,,0.04785614833235741,,,,
1963-05-20,,,,0.05720933899283409,,0.04735439643263817,,,,
1963-05-21,,,,0.05741436406970024,,0.04747985303401947,,,,
1963-05-22,,,,0.05823488533496857,,0.04691547155380249,,,,
1963-05-23,,,,0.0588497668504715,,0.045911822468042374,,,,
1963-05-24,,,,0.05782494321465492,,0.046037256717681885,,,,
1963-05-27,,,,0.05741436406970024,,0.04628809541463852,,,,
1963-05-28,,,,0.05741436406970024,,0.0471663661301136,,,,
1963-05-29,,,,0.05679941922426224,,0.046413544565439224,,,,
1963-05-31,,,,0.05741436406970024,,0.04666460305452347,,,,
1963-06-03,,,,0.056594446301460266,,0.046413544565439224,,,,
1963-06-04,,,,0.056594446301460266,,0.04691547155380249,,,,
1963-06-05,,,,0.0570044070482254,,0.04729178175330162,,,,
1963-06-06,,,,0.05741436406970024,,0.047542620450258255,,,,
1963-06-07,,,,0.059018462896347046,,0.047542620450258255,,,,
1963-06-10,,,,0.059018462896347046,,0.04747985303401947,,,,
1963-06-11,,,,0.05922403186559677,,0.04731566458940506,,,,
1963-06-12,,,,0.061486463993787766,,0.047757938504219055,,,,
1963-06-13,,,,0.061486463993787766,,0.04826326295733452,,,,
1963-06-14,,,,0.061280909925699234,,0.047505274415016174,,,,
1963-06-17,,,,0.06230868399143219,,0.047252554446458817,,,,
1963-06-18,,,,0.06292605400085449,,0.04737890511751175,,,,
1963-06-19,,,,0.06333714723587036,,0.047505274415016174,,,,
1963-06-20,,,,0.06374826282262802,,0.047252554446458817,,,,
1963-06-21,,,,0.06395385414361954,,0.04699993133544922,,,,
1963-06-24,,,,0.06395385414361954,,0.047252554446458817,,,,
1963-06-25,,,,0.06415936350822449,,0.04706297814846039,,,,
1963-06-26,,,,0.0625142827630043,,0.047252554446458817,,,,
1963-06-27,,,,0.06025248020887375,,0.047757938504219055,,,,
1963-06-28,,,,0.06210315600037575,,0.04737890511751175,,,,
1963-07-01,,,,0.061280909925699234,,0.048894964158535004,,,,
1963-07-02,,,,0.06272044777870178,,0.047126222401857376,,,,
1963-07-03,,,,0.06374826282262802,,0.047252554446458817,,,,
1963-07-05,,,,0.06333714723587036,,0.0474419891834259,,,,
1963-07-08,,,,0.06333714723587036,,0.047505274415016174,,,,
1963-07-09,,,,0.06601070612668991,,0.04801059141755104,,,,
1963-07-10,,,,0.06662735342979431,,0.04807363823056221,,,,
1963-07-11,,,,0.06559890508651733,,0.04801059141755104,,,,
1963-07-12,,,,0.06518781185150146,,0.04801059141755104,,,,
1963-07-15,,,,0.06457115709781647,,0.047757938504219055,,,,
1963-07-16,,,,0.06436556577682495,,0.047252554446458817,,,,
1963-07-17,,,,0.06292605400085449,,0.04788430035114288,,,,
1963-07-18,,,,0.06272044777870178,,0.047631632536649704,,,,
1963-07-19,,,,0.06292605400085449,,0.047505274415016174,,,,
1963-07-22,,,,0.0625142827630043,,0.047757938504219055,,,,
1963-07-23,,,,0.0625142827630043,,0.04801059141755104,,,,
1963-07-24,,,,0.06354273110628128,,0.047505274415016174,,,,
1963-07-25,,,,0.06333714723587036,,0.04737890511751175,,,,
1963-07-26,,,,0.06374826282262802,,0.047757938504219055,,,,
1963-07-29,,,,0.06436556577682495,,0.047505274415016174,,,,
1963-07-30,,,,0.06498225778341293,,0.04801059141755104,,,,
1963-07-31,,,,0.06498225778341293,,0.04826326295733452,,,,
1963-08-01,,,,0.06374826282262802,,0.048452652990818024,,,,
1963-08-02,,,,0.06395385414361954,,0.04838959127664566,,,,
1963-08-05,,,,0.06415936350822449,,0.04864226281642914,,,,
1963-08-06,,,,0.06642181426286697,,0.049526605755090714,,,,
1963-08-07,,,,0.06683292239904404,,0.05003218725323677,,,,
1963-08-08,,,,0.0672440230846405,,0.05034792050719261,,,,
1963-08-09,,,,0.06991756707429886,,0.05072694271802902,,,,
1963-08-12,,,,0.07053422927856445,,0.05079016089439392,,,,
1963-08-13,,,,0.07053422927856445,,0.05053752660751343,,,,
1963-08-14,,,,0.0732078030705452,,0.050284817814826965,,,,
1963-08-15,,,,0.0732078030705452,,0.05053752660751343,,,,
1963-08-16,,,,0.07073981314897537,,0.050663795322179794,,,,
1963-08-19,,,,0.07197380810976028,,0.050979599356651306,,,,
1963-08-20,,,,0.07156272977590561,,0.05129548907279968,,,,
1963-08-21,,,,0.07094602286815643,,0.05154818296432495,,,,
1963-08-22,,,,0.07238494604825974,,0.05154818296432495,,,,
1963-08-23,,,,0.07176823914051056,,0.05167456343770027,,,,
1963-08-26,,,,0.07300226390361786,,0.05154818296432495,,,,
1963-08-27,,,,0.07238494604825974,,0.05154818296432495,,,,
1963-08-28,,,,0.07403004914522171,,0.051927197724580765,,,,
1963-08-29,,,,0.07464734464883804,,0.05180082097649574,,,,
1963-08-30,,,,0.07361893355846405,,0.05167456343770027,,,,
